product_id,name,category,subcategory,price,stock,initial_rating,added_date,description
132,Apple Tablettes Android Tablet Max,Tablettes,Android Tablet,1163.83,446,4.6,2023-11-15 10:25:45.743084,Révolutionnaire Apple Tablettes Android Tablet Max. Interface intuitive. Idéal pour android tablet. Catégorie Tablettes.
133,Acer Photo Appareil Photo Pro,Photo,Appareil Photo,1892.87,131,4.5,2024-02-11 10:25:45.743084,Révolutionnaire Acer Photo Appareil Photo Pro. Connectivité avancée. Idéal pour appareil photo. Catégorie Photo.
134,Asus Accessoires Cable Plus,Accessoires,Cable,133.14,27,3.8,2024-03-10 10:25:45.743084,Performant Asus Accessoires Cable Plus. Haute performance. Idéal pour cable. Catégorie Accessoires.
135,Dell Ordinateurs Laptop Pro,Ordinateurs,Laptop,1905.56,82,4.0,2025-07-13 10:25:45.743084,Puissant Dell Ordinateurs Laptop Pro. Interface intuitive. Idéal pour laptop. Catégorie Ordinateurs.
136,Dell Ordinateurs Laptop Plus,Ordinateurs,Laptop,2403.77,384,3.9,2024-06-02 10:25:45.743084,Élégant Dell Ordinateurs Laptop Plus. Interface intuitive. Idéal pour laptop. Catégorie Ordinateurs.
137,HP Audio Soundbar Max,Audio,Soundbar,437.1,419,4.4,2025-06-28 10:25:45.743084,Premium HP Audio Soundbar Max. Haute performance. Idéal pour soundbar. Catégorie Audio.
138,Apple Smart Home Thermostat Max,Smart Home,Thermostat,321.37,362,4.0,2024-05-27 10:25:45.743084,Compact Apple Smart Home Thermostat Max. Design moderne. Idéal pour thermostat. Catégorie Smart Home.
139,Asus Accessoires Clavier Standard,Accessoires,Clavier,165.02,268,4.0,2024-05-12 10:25:45.743084,Révolutionnaire Asus Accessoires Clavier Standard. Design moderne. Idéal pour clavier. Catégorie Accessoires.
140,Asus Accessoires Clavier Standard,Accessoires,Clavier,69.33,250,3.8,2025-09-21 10:25:45.743084,Puissant Asus Accessoires Clavier Standard. Design moderne. Idéal pour clavier. Catégorie Accessoires.
141,Acer Tablettes iPad Plus,Tablettes,iPad,390.02,369,4.1,2024-10-29 10:25:45.743084,Innovant Acer Tablettes iPad Plus. Haute performance. Idéal pour ipad. Catégorie Tablettes.
142,Samsung Smartphones iPhone Pro,Smartphones,iPhone,759.87,105,3.8,2023-12-04 10:25:45.743084,Puissant Samsung Smartphones iPhone Pro. Haute performance. Idéal pour iphone. Catégorie Smartphones.
143,Xiaomi Ordinateurs Desktop Max,Ordinateurs,Desktop,2194.34,260,4.9,2024-02-05 10:25:45.743084,Performant Xiaomi Ordinateurs Desktop Max. Longue autonomie. Idéal pour desktop. Catégorie Ordinateurs.
144,Lenovo Smartphones iPhone Plus,Smartphones,iPhone,443.42,352,3.7,2024-04-02 10:25:45.743084,Premium Lenovo Smartphones iPhone Plus. Longue autonomie. Idéal pour iphone. Catégorie Smartphones.
145,Dell Accessoires Casque Max,Accessoires,Casque,139.27,13,4.9,2024-08-15 10:25:45.743084,Polyvalent Dell Accessoires Casque Max. Haute performance. Idéal pour casque. Catégorie Accessoires.
146,Acer Smartphones Android Plus,Smartphones,Android,712.32,79,4.1,2025-06-20 10:25:45.743084,Innovant Acer Smartphones Android Plus. Design moderne. Idéal pour android. Catégorie Smartphones.
147,HP Ordinateurs Laptop Max,Ordinateurs,Laptop,2488.94,375,4.1,2024-10-26 10:25:45.743084,Polyvalent HP Ordinateurs Laptop Max. Longue autonomie. Idéal pour laptop. Catégorie Ordinateurs.
148,Dell Photo Drone Pro,Photo,Drone,473.13,159,3.8,2024-10-30 10:25:45.743084,Performant Dell Photo Drone Pro. Longue autonomie. Idéal pour drone. Catégorie Photo.
149,Acer Wearables Smartwatch Lite,Wearables,Smartwatch,567.59,177,4.5,2024-04-17 10:25:45.743084,Innovant Acer Wearables Smartwatch Lite. Haute performance. Idéal pour smartwatch. Catégorie Wearables.
150,Acer Smart Home Caméra Plus,Smart Home,Caméra,342.42,154,4.5,2025-03-31 10:25:45.743084,Révolutionnaire Acer Smart Home Caméra Plus. Longue autonomie. Idéal pour caméra. Catégorie Smart Home.
151,Samsung Audio Écouteurs Max,Audio,Écouteurs,472.24,34,4.2,2025-07-24 10:25:45.743084,Performant Samsung Audio Écouteurs Max. Design moderne. Idéal pour écouteurs. Catégorie Audio.
152,Xiaomi Ordinateurs Workstation Plus,Ordinateurs,Workstation,2283.42,258,3.6,2024-07-09 10:25:45.743084,Polyvalent Xiaomi Ordinateurs Workstation Plus. Haute performance. Idéal pour workstation. Catégorie Ordinateurs.
153,Xiaomi Gaming Console Standard,Gaming,Console,1633.34,259,4.9,2025-04-05 10:25:45.743084,Innovant Xiaomi Gaming Console Standard. Haute performance. Idéal pour console. Catégorie Gaming.
154,Samsung Ordinateurs Desktop Standard,Ordinateurs,Desktop,2761.48,134,5.0,2025-06-10 10:25:45.743084,Performant Samsung Ordinateurs Desktop Standard. Interface intuitive. Idéal pour desktop. Catégorie Ordinateurs.
155,Dell Photo Stabilisateur Pro,Photo,Stabilisateur,3472.74,460,4.1,2024-01-13 10:25:45.743084,Polyvalent Dell Photo Stabilisateur Pro. Haute performance. Idéal pour stabilisateur. Catégorie Photo.
156,Acer Gaming Jeux Lite,Gaming,Jeux,722.28,488,4.4,2024-02-14 10:25:45.743084,Révolutionnaire Acer Gaming Jeux Lite. Longue autonomie. Idéal pour jeux. Catégorie Gaming.
157,Samsung Photo Drone Pro,Photo,Drone,4387.94,130,4.2,2025-06-19 10:25:45.743084,Premium Samsung Photo Drone Pro. Connectivité avancée. Idéal pour drone. Catégorie Photo.
158,Sony Smart Home Caméra Max,Smart Home,Caméra,386.41,80,4.0,2023-11-19 10:25:45.743084,Puissant Sony Smart Home Caméra Max. Haute performance. Idéal pour caméra. Catégorie Smart Home.
159,LG Photo Stabilisateur Lite,Photo,Stabilisateur,2294.86,366,3.6,2025-04-29 10:25:45.743084,Innovant LG Photo Stabilisateur Lite. Interface intuitive. Idéal pour stabilisateur. Catégorie Photo.
160,Samsung Photo Stabilisateur Plus,Photo,Stabilisateur,3639.49,58,4.2,2024-06-14 10:25:45.743084,Polyvalent Samsung Photo Stabilisateur Plus. Interface intuitive. Idéal pour stabilisateur. Catégorie Photo.
161,Acer Smartphones iPhone Pro,Smartphones,iPhone,1328.0,73,4.7,2024-05-19 10:25:45.743084,Élégant Acer Smartphones iPhone Pro. Longue autonomie. Idéal pour iphone. Catégorie Smartphones.
162,LG Smart Home Alarme Pro,Smart Home,Alarme,489.04,238,3.5,2024-08-19 10:25:45.743084,Élégant LG Smart Home Alarme Pro. Haute performance. Idéal pour alarme. Catégorie Smart Home.
163,Dell Smartphones Feature Phone Standard,Smartphones,Feature Phone,1438.06,128,4.4,2024-04-28 10:25:45.743084,Compact Dell Smartphones Feature Phone Standard. Design moderne. Idéal pour feature phone. Catégorie Smartphones.
164,Apple Wearables Smartwatch Max,Wearables,Smartwatch,327.73,411,4.8,2025-05-08 10:25:45.743084,Élégant Apple Wearables Smartwatch Max. Longue autonomie. Idéal pour smartwatch. Catégorie Wearables.
165,Asus Tablettes iPad Standard,Tablettes,iPad,592.78,314,3.8,2023-11-09 10:25:45.743084,Innovant Asus Tablettes iPad Standard. Design moderne. Idéal pour ipad. Catégorie Tablettes.
166,Lenovo Ordinateurs Ultrabook Max,Ordinateurs,Ultrabook,773.84,373,3.8,2024-02-14 10:25:45.743084,Puissant Lenovo Ordinateurs Ultrabook Max. Haute performance. Idéal pour ultrabook. Catégorie Ordinateurs.
167,Asus Gaming Jeux Plus,Gaming,Jeux,645.58,436,4.7,2024-06-11 10:25:45.743084,Performant Asus Gaming Jeux Plus. Connectivité avancée. Idéal pour jeux. Catégorie Gaming.
168,Lenovo Ordinateurs Workstation Pro,Ordinateurs,Workstation,2706.05,137,3.9,2025-04-04 10:25:45.743084,Compact Lenovo Ordinateurs Workstation Pro. Interface intuitive. Idéal pour workstation. Catégorie Ordinateurs.
169,LG Gaming Jeux Lite,Gaming,Jeux,849.53,454,3.8,2025-03-05 10:25:45.743084,Puissant LG Gaming Jeux Lite. Connectivité avancée. Idéal pour jeux. Catégorie Gaming.
170,Acer Smartphones Feature Phone Standard,Smartphones,Feature Phone,1006.72,102,4.1,2024-11-14 10:25:45.743084,Compact Acer Smartphones Feature Phone Standard. Interface intuitive. Idéal pour feature phone. Catégorie Smartphones.
171,Asus Wearables Lunettes AR Pro,Wearables,Lunettes AR,566.18,386,4.1,2025-06-30 10:25:45.743084,Polyvalent Asus Wearables Lunettes AR Pro. Haute performance. Idéal pour lunettes ar. Catégorie Wearables.
172,HP Photo Drone Lite,Photo,Drone,3974.6,390,4.8,2024-05-12 10:25:45.743084,Premium HP Photo Drone Lite. Interface intuitive. Idéal pour drone. Catégorie Photo.
173,Dell Photo Objectif Lite,Photo,Objectif,1159.16,8,4.4,2025-01-28 10:25:45.743084,Premium Dell Photo Objectif Lite. Design moderne. Idéal pour objectif. Catégorie Photo.
174,Lenovo Tablettes Windows Tablet Plus,Tablettes,Windows Tablet,470.05,231,4.1,2025-09-24 10:25:45.743084,Innovant Lenovo Tablettes Windows Tablet Plus. Longue autonomie. Idéal pour windows tablet. Catégorie Tablettes.
175,Sony Ordinateurs Desktop Pro,Ordinateurs,Desktop,1620.84,98,4.3,2024-02-22 10:25:45.743084,Puissant Sony Ordinateurs Desktop Pro. Longue autonomie. Idéal pour desktop. Catégorie Ordinateurs.
176,Xiaomi Gaming Manette Standard,Gaming,Manette,856.71,217,4.9,2024-05-08 10:25:45.743084,Révolutionnaire Xiaomi Gaming Manette Standard. Longue autonomie. Idéal pour manette. Catégorie Gaming.
177,Apple Smartphones iPhone Standard,Smartphones,iPhone,1477.78,452,3.7,2024-11-02 10:25:45.743084,Innovant Apple Smartphones iPhone Standard. Haute performance. Idéal pour iphone. Catégorie Smartphones.
178,LG Tablettes iPad Max,Tablettes,iPad,1026.69,396,3.8,2024-11-27 10:25:45.743084,Révolutionnaire LG Tablettes iPad Max. Interface intuitive. Idéal pour ipad. Catégorie Tablettes.
179,Samsung Audio Casque Bluetooth Lite,Audio,Casque Bluetooth,255.45,236,4.9,2025-01-12 10:25:45.743084,Compact Samsung Audio Casque Bluetooth Lite. Design moderne. Idéal pour casque bluetooth. Catégorie Audio.
180,Asus Accessoires Souris Lite,Accessoires,Souris,177.06,221,4.9,2024-06-11 10:25:45.743084,Polyvalent Asus Accessoires Souris Lite. Haute performance. Idéal pour souris. Catégorie Accessoires.
181,Lenovo Smartphones Android Plus,Smartphones,Android,651.95,167,3.8,2025-04-14 10:25:45.743084,Puissant Lenovo Smartphones Android Plus. Connectivité avancée. Idéal pour android. Catégorie Smartphones.
182,Xiaomi Ordinateurs Laptop Standard,Ordinateurs,Laptop,2464.57,369,3.7,2024-06-25 10:25:45.743084,Révolutionnaire Xiaomi Ordinateurs Laptop Standard. Design moderne. Idéal pour laptop. Catégorie Ordinateurs.
183,HP Ordinateurs Workstation Lite,Ordinateurs,Workstation,1059.19,61,4.1,2024-12-26 10:25:45.743084,Innovant HP Ordinateurs Workstation Lite. Design moderne. Idéal pour workstation. Catégorie Ordinateurs.
184,LG Wearables Smartwatch Standard,Wearables,Smartwatch,640.63,317,3.6,2024-02-28 10:25:45.743084,Révolutionnaire LG Wearables Smartwatch Standard. Connectivité avancée. Idéal pour smartwatch. Catégorie Wearables.
185,HP Ordinateurs Workstation Standard,Ordinateurs,Workstation,1641.13,486,4.5,2024-09-21 10:25:45.743084,Puissant HP Ordinateurs Workstation Standard. Interface intuitive. Idéal pour workstation. Catégorie Ordinateurs.
186,Acer Composants RAM Standard,Composants,RAM,259.62,9,3.6,2024-03-10 10:25:45.743084,Révolutionnaire Acer Composants RAM Standard. Design moderne. Idéal pour ram. Catégorie Composants.
187,HP Smartphones Feature Phone Plus,Smartphones,Feature Phone,555.24,233,3.6,2025-02-24 10:25:45.743084,Premium HP Smartphones Feature Phone Plus. Interface intuitive. Idéal pour feature phone. Catégorie Smartphones.
188,Samsung Ordinateurs Ultrabook Max,Ordinateurs,Ultrabook,1505.69,86,4.2,2024-02-25 10:25:45.743084,Révolutionnaire Samsung Ordinateurs Ultrabook Max. Haute performance. Idéal pour ultrabook. Catégorie Ordinateurs.
189,LG Audio Enceinte Max,Audio,Enceinte,382.17,266,4.9,2025-04-20 10:25:45.743084,Innovant LG Audio Enceinte Max. Connectivité avancée. Idéal pour enceinte. Catégorie Audio.
190,Acer Ordinateurs Desktop Pro,Ordinateurs,Desktop,682.46,203,4.1,2024-03-23 10:25:45.743084,Compact Acer Ordinateurs Desktop Pro. Haute performance. Idéal pour desktop. Catégorie Ordinateurs.
191,Samsung Audio Écouteurs Lite,Audio,Écouteurs,339.99,317,4.0,2025-03-26 10:25:45.743084,Premium Samsung Audio Écouteurs Lite. Design moderne. Idéal pour écouteurs. Catégorie Audio.
192,LG Gaming Console Max,Gaming,Console,1488.82,332,5.0,2024-11-08 10:25:45.743084,Révolutionnaire LG Gaming Console Max. Longue autonomie. Idéal pour console. Catégorie Gaming.
193,Sony Ordinateurs Ultrabook Plus,Ordinateurs,Ultrabook,2134.8,359,4.3,2024-08-26 10:25:45.743084,Puissant Sony Ordinateurs Ultrabook Plus. Connectivité avancée. Idéal pour ultrabook. Catégorie Ordinateurs.
194,Sony Gaming PC Gaming Max,Gaming,PC Gaming,1569.21,240,4.1,2025-05-28 10:25:45.743084,Compact Sony Gaming PC Gaming Max. Haute performance. Idéal pour pc gaming. Catégorie Gaming.
195,Acer Accessoires Souris Pro,Accessoires,Souris,43.85,55,4.1,2023-12-16 10:25:45.743084,Compact Acer Accessoires Souris Pro. Interface intuitive. Idéal pour souris. Catégorie Accessoires.
196,Dell Smartphones Android Plus,Smartphones,Android,963.23,109,3.8,2024-01-28 10:25:45.743084,Compact Dell Smartphones Android Plus. Longue autonomie. Idéal pour android. Catégorie Smartphones.
197,Sony Smartphones Android Standard,Smartphones,Android,1423.49,48,4.3,2024-10-05 10:25:45.743084,Premium Sony Smartphones Android Standard. Haute performance. Idéal pour android. Catégorie Smartphones.
198,Xiaomi Smart Home Alarme Standard,Smart Home,Alarme,324.85,242,4.2,2025-03-24 10:25:45.743084,Révolutionnaire Xiaomi Smart Home Alarme Standard. Design moderne. Idéal pour alarme. Catégorie Smart Home.
199,Lenovo Ordinateurs Laptop Lite,Ordinateurs,Laptop,2028.34,15,3.9,2024-03-02 10:25:45.743084,Performant Lenovo Ordinateurs Laptop Lite. Interface intuitive. Idéal pour laptop. Catégorie Ordinateurs.
200,Apple Wearables Lunettes AR Plus,Wearables,Lunettes AR,615.51,72,3.7,2024-12-03 10:25:45.743084,Performant Apple Wearables Lunettes AR Plus. Interface intuitive. Idéal pour lunettes ar. Catégorie Wearables.
201,HP Accessoires Cable Max,Accessoires,Cable,73.31,371,4.0,2024-08-21 10:25:45.743084,Premium HP Accessoires Cable Max. Design moderne. Idéal pour cable. Catégorie Accessoires.
202,Lenovo Ordinateurs Ultrabook Pro,Ordinateurs,Ultrabook,2251.19,201,4.3,2025-02-14 10:25:45.743084,Révolutionnaire Lenovo Ordinateurs Ultrabook Pro. Interface intuitive. Idéal pour ultrabook. Catégorie Ordinateurs.
203,Samsung Accessoires Housse Pro,Accessoires,Housse,184.08,92,3.6,2025-07-11 10:25:45.743084,Performant Samsung Accessoires Housse Pro. Interface intuitive. Idéal pour housse. Catégorie Accessoires.
204,HP Gaming Manette Standard,Gaming,Manette,219.61,136,3.7,2024-09-19 10:25:45.743084,Élégant HP Gaming Manette Standard. Longue autonomie. Idéal pour manette. Catégorie Gaming.
205,Lenovo Photo Appareil Photo Max,Photo,Appareil Photo,4389.53,32,4.9,2025-02-01 10:25:45.743084,Révolutionnaire Lenovo Photo Appareil Photo Max. Interface intuitive. Idéal pour appareil photo. Catégorie Photo.
206,Apple Accessoires Casque Max,Accessoires,Casque,51.54,87,4.3,2024-06-23 10:25:45.743084,Puissant Apple Accessoires Casque Max. Longue autonomie. Idéal pour casque. Catégorie Accessoires.
207,Samsung Wearables Lunettes AR Max,Wearables,Lunettes AR,419.15,418,3.6,2025-05-25 10:25:45.743084,Performant Samsung Wearables Lunettes AR Max. Haute performance. Idéal pour lunettes ar. Catégorie Wearables.
208,Xiaomi Ordinateurs Desktop Lite,Ordinateurs,Desktop,2630.87,202,4.5,2024-12-26 10:25:45.743084,Élégant Xiaomi Ordinateurs Desktop Lite. Connectivité avancée. Idéal pour desktop. Catégorie Ordinateurs.
209,Apple Wearables Smartwatch Max,Wearables,Smartwatch,676.74,38,3.6,2024-08-28 10:25:45.743084,Compact Apple Wearables Smartwatch Max. Connectivité avancée. Idéal pour smartwatch. Catégorie Wearables.
210,HP Gaming Console Standard,Gaming,Console,1805.47,113,4.6,2025-01-16 10:25:45.743084,Innovant HP Gaming Console Standard. Interface intuitive. Idéal pour console. Catégorie Gaming.
211,HP Photo Objectif Plus,Photo,Objectif,4719.96,332,4.6,2024-05-16 10:25:45.743084,Performant HP Photo Objectif Plus. Haute performance. Idéal pour objectif. Catégorie Photo.
212,Asus Gaming PC Gaming Standard,Gaming,PC Gaming,1004.88,246,4.5,2024-01-15 10:25:45.743084,Performant Asus Gaming PC Gaming Standard. Interface intuitive. Idéal pour pc gaming. Catégorie Gaming.
213,Dell Accessoires Cable Standard,Accessoires,Cable,134.71,342,4.6,2025-03-06 10:25:45.743084,Innovant Dell Accessoires Cable Standard. Interface intuitive. Idéal pour cable. Catégorie Accessoires.
214,Xiaomi Photo Stabilisateur Standard,Photo,Stabilisateur,2135.25,408,3.6,2025-09-30 10:25:45.743084,Compact Xiaomi Photo Stabilisateur Standard. Design moderne. Idéal pour stabilisateur. Catégorie Photo.
215,Lenovo Audio Casque Bluetooth Pro,Audio,Casque Bluetooth,194.84,369,4.6,2024-11-15 10:25:45.743084,Performant Lenovo Audio Casque Bluetooth Pro. Haute performance. Idéal pour casque bluetooth. Catégorie Audio.
216,LG Tablettes Android Tablet Standard,Tablettes,Android Tablet,603.18,207,3.7,2024-05-06 10:25:45.743084,Élégant LG Tablettes Android Tablet Standard. Connectivité avancée. Idéal pour android tablet. Catégorie Tablettes.
217,Asus Audio Enceinte Pro,Audio,Enceinte,379.25,311,4.0,2023-11-18 10:25:45.743084,Puissant Asus Audio Enceinte Pro. Connectivité avancée. Idéal pour enceinte. Catégorie Audio.
218,Dell Smartphones Android Plus,Smartphones,Android,851.87,431,4.9,2025-09-25 10:25:45.743084,Innovant Dell Smartphones Android Plus. Connectivité avancée. Idéal pour android. Catégorie Smartphones.
219,Apple Accessoires Casque Max,Accessoires,Casque,164.67,468,4.3,2025-03-22 10:25:45.743084,Élégant Apple Accessoires Casque Max. Design moderne. Idéal pour casque. Catégorie Accessoires.
220,HP Smartphones iPhone Standard,Smartphones,iPhone,1168.78,393,5.0,2025-09-23 10:25:45.743084,Révolutionnaire HP Smartphones iPhone Standard. Design moderne. Idéal pour iphone. Catégorie Smartphones.
221,Dell Ordinateurs Ultrabook Pro,Ordinateurs,Ultrabook,551.2,296,3.6,2024-02-20 10:25:45.743084,Élégant Dell Ordinateurs Ultrabook Pro. Design moderne. Idéal pour ultrabook. Catégorie Ordinateurs.
222,Xiaomi Tablettes Android Tablet Pro,Tablettes,Android Tablet,811.75,359,4.2,2024-12-14 10:25:45.743084,Premium Xiaomi Tablettes Android Tablet Pro. Connectivité avancée. Idéal pour android tablet. Catégorie Tablettes.
223,Samsung Gaming Jeux Lite,Gaming,Jeux,985.83,210,3.6,2025-01-26 10:25:45.743084,Compact Samsung Gaming Jeux Lite. Interface intuitive. Idéal pour jeux. Catégorie Gaming.
224,Dell Accessoires Cable Max,Accessoires,Cable,96.76,354,4.4,2025-04-23 10:25:45.743084,Polyvalent Dell Accessoires Cable Max. Connectivité avancée. Idéal pour cable. Catégorie Accessoires.
225,Samsung Gaming PC Gaming Pro,Gaming,PC Gaming,1673.07,58,3.6,2025-09-09 10:25:45.743084,Performant Samsung Gaming PC Gaming Pro. Haute performance. Idéal pour pc gaming. Catégorie Gaming.
